# time/counts D_GPR D_Exp D_Ref
1.200000000000000000e+02 -3.325741951543612185e+00 -1.354330544163901173e+01 -3.732803623098055468e+00
2.400000000000000000e+02 -3.006543141018992227e+00 -8.351303461941446571e+00 -3.410295134117615756e+00
3.600000000000000000e+02 -2.753881367120889045e+00 -7.884197869392038704e+00 -3.126965600659508571e+00
4.800000000000000000e+02 -2.687006199356883229e+00 -5.862617565394113051e+00 -3.080678918252020448e+00
6.000000000000000000e+02 -2.655656969376135379e+00 -4.961559800743420290e+00 -3.030502756212944959e+00
7.200000000000000000e+02 -2.585130436394996511e+00 -4.450697394240512139e+00 -2.969912196058154041e+00
8.400000000000000000e+02 -2.557282010733384681e+00 -3.953256155756212031e+00 -2.952970056776259344e+00
9.600000000000000000e+02 -2.577217147214726722e+00 -3.607373713062447695e+00 -2.948481191953700176e+00
1.080000000000000000e+03 -2.575124143011918942e+00 -3.327498763849171759e+00 -2.958257269728945982e+00
1.200000000000000000e+03 -2.561547587588908215e+00 -3.130288493265974026e+00 -2.952546315502381891e+00
1.320000000000000000e+03 -2.543549755375035915e+00 -2.983043091182662643e+00 -2.941294149302199123e+00
1.440000000000000000e+03 -2.530857450874187453e+00 -2.910981182082589491e+00 -2.932208439340809214e+00
1.560000000000000000e+03 -2.530228405916717715e+00 -2.911974175960510891e+00 -2.931530628888828982e+00
1.680000000000000000e+03 -2.519323977802208514e+00 -2.863802405212219959e+00 -2.923464992335935264e+00
1.800000000000000000e+03 -2.496379112685963353e+00 -2.798884196598947938e+00 -2.901375285419666383e+00
1.920000000000000000e+03 -2.478285618398530232e+00 -2.710476982064151219e+00 -2.885978183646171757e+00
2.040000000000000000e+03 -2.514400043828505460e+00 -2.640378970900095545e+00 -2.899200392180631081e+00
2.160000000000000000e+03 -2.493452428552022315e+00 -2.592342611315355594e+00 -2.879911097416987253e+00
2.280000000000000000e+03 -2.481520520939127561e+00 -2.546173784560876729e+00 -2.870436883588864507e+00
2.400000000000000000e+03 -2.476602148839644801e+00 -2.505207517306447862e+00 -2.868212090534096870e+00
2.520000000000000000e+03 -2.481597561003958674e+00 -2.455481002667248003e+00 -2.879266152407601975e+00
2.640000000000000000e+03 -2.468857810404317288e+00 -2.413761128653796106e+00 -2.867469311778302110e+00
2.760000000000000000e+03 -2.469116330777853197e+00 -2.384342492800179514e+00 -2.871702164192283302e+00
2.880000000000000000e+03 -2.468461859677059778e+00 -2.362462403577881176e+00 -2.873664766929189263e+00
3.000000000000000000e+03 -2.458766070310683727e+00 -2.330979595217046896e+00 -2.865876926286447191e+00
3.120000000000000000e+03 -2.455868906685683584e+00 -2.310198026322508369e+00 -2.865606333669534767e+00
3.240000000000000000e+03 -2.448707042413959201e+00 -2.279842179258479540e+00 -2.859207607635006365e+00
3.360000000000000000e+03 -2.483313242677169796e+00 -2.287295117289746660e+00 -2.868519452730566854e+00
3.480000000000000000e+03 -2.478617996429298476e+00 -2.271168223614151049e+00 -2.866218990922652310e+00
3.600000000000000000e+03 -2.473313234629613167e+00 -2.256317632104340554e+00 -2.863940391466512470e+00
3.720000000000000000e+03 -2.469323113690679250e+00 -2.243561138452192072e+00 -2.862390747190789231e+00
3.840000000000000000e+03 -2.460846518881523171e+00 -2.209633414954550901e+00 -2.853145844550226684e+00
3.960000000000000000e+03 -2.454930335281385378e+00 -2.189092886951409689e+00 -2.847674803017091971e+00
4.080000000000000000e+03 -2.451644545480610393e+00 -2.179091407751433618e+00 -2.846205712631550977e+00
4.200000000000000000e+03 -2.449946145928310060e+00 -2.176043764222328480e+00 -2.847174343844973254e+00
4.320000000000000000e+03 -2.447378444410345910e+00 -2.170474249142213985e+00 -2.846973038306086501e+00
4.440000000000000000e+03 -2.446112694101157725e+00 -2.162991646202611751e+00 -2.847612723842813054e+00
4.560000000000000000e+03 -2.442309188184154323e+00 -2.152628595547921631e+00 -2.845615347188878985e+00
4.680000000000000000e+03 -2.440212120062733359e+00 -2.148748068609768413e+00 -2.845329136342672260e+00
4.800000000000000000e+03 -2.442824240318769657e+00 -2.155537320551553115e+00 -2.850741865426465349e+00
4.920000000000000000e+03 -2.438580264016660060e+00 -2.142324830607358344e+00 -2.847259338065676548e+00
5.040000000000000000e+03 -2.438213809466988735e+00 -2.139686304904312664e+00 -2.848627699448595507e+00
5.160000000000000000e+03 -2.433674252368295043e+00 -2.107863423727358576e+00 -2.843215809401584249e+00
5.280000000000000000e+03 -2.431182984414973713e+00 -2.099285770048488153e+00 -2.841535379937562222e+00
5.400000000000000000e+03 -2.431522362662377201e+00 -2.085456639116891608e+00 -2.842100905641324893e+00
5.520000000000000000e+03 -2.429553893481865678e+00 -2.093798755370192222e+00 -2.842318205955684629e+00
5.640000000000000000e+03 -2.460157045733793346e+00 -2.098435696747644297e+00 -2.844160505781581971e+00
5.760000000000000000e+03 -2.428202408859191141e+00 -2.094034483369113353e+00 -2.843553531251925115e+00
5.880000000000000000e+03 -2.458594379109159345e+00 -2.105948300704066689e+00 -2.847195711799888507e+00
