# time/counts D_GPR D_Exp D_Ref
1.200000000000000000e+02 -5.050276526987451220e+00 -8.558131249608925017e+00 -5.520764563163478300e+00
2.400000000000000000e+02 -4.772565741583584931e+00 -6.188590895869409358e+00 -5.329645779624842206e+00
3.600000000000000000e+02 -4.705468925021156323e+00 -5.370094828922260533e+00 -5.256356474902065479e+00
4.800000000000000000e+02 -4.617457860197937691e+00 -5.001313318392454299e+00 -5.213789971309037874e+00
6.000000000000000000e+02 -4.571337844125848981e+00 -4.827864688738976895e+00 -5.199102091382310498e+00
7.200000000000000000e+02 -4.530831422428530431e+00 -4.684671287610362889e+00 -5.198617137714119707e+00
8.400000000000000000e+02 -4.622498566034725087e+00 -4.727352153163034920e+00 -5.258298254862039833e+00
9.600000000000000000e+02 -4.589209394419627053e+00 -4.629329649495939947e+00 -5.246043005601215725e+00
1.080000000000000000e+03 -4.559454160019115854e+00 -4.549119074189418299e+00 -5.240212789705838148e+00
1.200000000000000000e+03 -4.539321796332725256e+00 -4.538700174514524122e+00 -5.232014755749577972e+00
1.320000000000000000e+03 -4.514908619603710704e+00 -4.464496288151763359e+00 -5.225797144365019520e+00
1.440000000000000000e+03 -4.498721670205302559e+00 -4.420322669213038402e+00 -5.221319119393325714e+00
1.560000000000000000e+03 -4.482698101671012125e+00 -4.379006365278052648e+00 -5.218917102721658097e+00
1.680000000000000000e+03 -4.467843158505427681e+00 -4.342643608899110497e+00 -5.205860997032049298e+00
1.800000000000000000e+03 -4.463869060507656528e+00 -4.338016783059948089e+00 -5.217842001044457056e+00
1.920000000000000000e+03 -4.457382876413017669e+00 -4.320702832496136736e+00 -5.223388642226439949e+00
2.040000000000000000e+03 -4.453791662902387927e+00 -4.332834644583011929e+00 -5.223579846156374273e+00
2.160000000000000000e+03 -4.450590218885186466e+00 -4.350324379779905826e+00 -5.232150981658961975e+00
2.280000000000000000e+03 -4.440887300853455955e+00 -4.323444589789874115e+00 -5.226133375151481353e+00
2.400000000000000000e+03 -4.433021116912297721e+00 -4.299840656033127040e+00 -5.232578760741608548e+00
2.520000000000000000e+03 -4.431124396887017980e+00 -4.289214479476166630e+00 -5.239662873984366698e+00
2.640000000000000000e+03 -4.423604934533286404e+00 -4.260079129992685232e+00 -5.219548654354280615e+00
2.760000000000000000e+03 -4.416166344743010619e+00 -4.258529427647769872e+00 -5.213799448138648707e+00
2.880000000000000000e+03 -4.412705427063174923e+00 -4.252244924926184666e+00 -5.207544174669083148e+00
3.000000000000000000e+03 -4.407104350630501877e+00 -4.236360024846191230e+00 -5.212959326818783268e+00
3.120000000000000000e+03 -4.407219063500503964e+00 -4.242181682850172386e+00 -5.202642819772414384e+00
3.240000000000000000e+03 -4.406531806430061593e+00 -4.240855196508547031e+00 -5.202413791672892529e+00
