# I(Q)
#Q (1/A)        I (1/cm)        dI (1/cm)       dQ (1/A)
2.902290E-03	-2.141432E+00	3.405796E+01	9.444806E-04
2.999376E-03	1.996206E+01	2.104437E+01	9.723254E-04
3.099710E-03	3.703293E+00	1.435187E+01	9.681969E-04
3.203400E-03	1.889114E+01	1.288067E+01	9.946335E-04
3.310558E-03	1.714556E+01	9.761259E+00	1.001250E-03
3.421302E-03	1.206379E+01	7.747943E+00	1.004697E-03
3.535750E-03	1.095062E+01	4.774176E+00	9.793239E-04
3.654026E-03	8.323011E+00	3.462973E+00	9.902474E-04
3.776259E-03	7.806859E+00	2.950010E+00	1.004147E-03
3.902580E-03	8.460487E+00	2.510385E+00	1.014598E-03
4.033128E-03	5.608763E+00	2.158681E+00	1.026527E-03
4.168042E-03	7.425145E+00	1.912238E+00	1.029865E-03
4.307470E-03	4.478462E+00	1.701437E+00	1.036299E-03
4.451561E-03	4.766884E+00	1.530792E+00	1.043251E-03
4.600473E-03	3.999104E+00	1.411894E+00	1.045432E-03
4.754366E-03	4.209051E+00	1.359310E+00	1.047851E-03
4.913407E-03	3.364439E+00	1.273970E+00	1.047637E-03
5.077768E-03	3.161699E+00	1.211750E+00	1.050486E-03
5.247627E-03	2.177504E+00	1.129988E+00	1.048280E-03
5.423168E-03	2.186084E+00	1.048288E+00	1.053985E-03
5.604582E-03	1.795388E+00	1.008590E+00	1.057662E-03
5.792063E-03	1.644818E+00	9.488020E-01	1.057290E-03
5.985817E-03	1.342392E+00	9.279997E-01	1.050577E-03
6.186052E-03	1.664524E+00	8.704467E-01	1.052076E-03
6.392985E-03	1.149306E+00	8.091091E-01	1.057061E-03
6.606840E-03	1.029941E+00	7.852276E-01	1.057627E-03
6.827849E-03	6.891358E-01	7.681427E-01	1.054972E-03
7.056251E-03	1.078600E+00	7.353405E-01	1.054012E-03
7.292294E-03	7.421789E-01	6.954984E-01	1.057984E-03
7.536232E-03	8.782534E-01	6.702728E-01	1.060085E-03
7.788331E-03	7.267886E-01	6.489863E-01	1.059029E-03
8.048863E-03	4.658263E-01	6.328746E-01	1.059304E-03
8.318110E-03	6.194611E-01	6.132501E-01	1.058367E-03
8.596364E-03	6.472103E-01	5.873497E-01	1.059548E-03
8.883925E-03	8.470947E-01	5.690217E-01	1.060141E-03
9.181106E-03	6.508897E-01	5.502233E-01	1.059961E-03
9.488229E-03	3.949635E-01	5.334946E-01	1.057490E-03
9.805625E-03	5.126361E-01	5.106746E-01	1.060722E-03
1.013364E-02	5.857158E-01	4.984727E-01	1.060378E-03
1.047262E-02	5.641232E-01	4.862466E-01	1.058707E-03
1.082295E-02	5.199239E-01	4.660770E-01	1.059937E-03
1.118499E-02	4.388638E-01	4.542265E-01	1.059625E-03
1.155915E-02	4.092798E-01	4.412350E-01	1.059048E-03
1.194582E-02	5.131279E-01	4.235404E-01	1.060376E-03
1.234543E-02	5.010019E-01	4.107325E-01	1.059963E-03
1.275840E-02	3.629911E-01	3.992853E-01	1.059476E-03
1.318519E-02	4.525292E-01	3.850024E-01	1.060485E-03
1.362625E-02	4.823672E-01	3.740702E-01	1.059442E-03
1.408207E-02	3.581743E-01	3.615042E-01	1.060547E-03
1.455314E-02	4.835638E-01	3.481624E-01	1.060714E-03
1.503997E-02	4.145148E-01	3.380869E-01	1.061740E-03
