# I(Qx,Qy)
#Qx (1/A)       Qy (1/A)        I (1/cm)        dI (1/cm)       dQx (1/A)       dQy (1/A)
ASCII data

-3.106957E-01	-2.973010E-01	1.465227E-01	6.658198E-02	8.599570E-03	8.170092E-03
-3.106957E-01	-2.915448E-01	8.929951E-02	7.032968E-02	8.602897E-03	8.025800E-03
-3.106957E-01	-2.857885E-01	1.599154E-02	6.031223E-02	8.605506E-03	7.910756E-03
-3.106957E-01	-2.800322E-01	9.846582E-02	6.077240E-02	8.616770E-03	7.780281E-03
-3.106957E-01	-2.742759E-01	5.866880E-02	6.442972E-02	8.603143E-03	7.640072E-03
-3.106957E-01	-2.685196E-01	1.283913E-01	7.339240E-02	8.614289E-03	7.510496E-03
-3.106957E-01	-2.627634E-01	9.776389E-02	6.847115E-02	8.616699E-03	7.396876E-03
-3.106957E-01	-2.570071E-01	5.044468E-02	5.994865E-02	8.627742E-03	7.268099E-03
-3.106957E-01	-2.512508E-01	5.693113E-03	5.950078E-02	8.613852E-03	7.130314E-03
-3.106957E-01	-2.454945E-01	1.171888E-01	6.858855E-02	8.624778E-03	7.002625E-03
-3.106957E-01	-2.397383E-01	1.053158E-01	8.001595E-02	8.626984E-03	6.891036E-03
-3.106957E-01	-2.339820E-01	4.312822E-02	5.987275E-02	8.629146E-03	6.779892E-03
-3.106957E-01	-2.282257E-01	1.115596E-01	6.617725E-02	8.631781E-03	6.641856E-03
-3.106957E-01	-2.224694E-01	1.462850E-01	8.211018E-02	8.634352E-03	6.504583E-03
-3.106957E-01	-2.167131E-01	1.011619E-01	7.417029E-02	8.636353E-03	6.395558E-03
-3.106957E-01	-2.109569E-01	9.437334E-02	7.028454E-02	8.638309E-03	6.287200E-03
-3.106957E-01	-2.052006E-01	6.042020E-02	5.985071E-02	8.640689E-03	6.152719E-03
-3.106957E-01	-1.994443E-01	8.156578E-02	6.943868E-02	8.642999E-03	6.019438E-03
-3.106957E-01	-1.936880E-01	1.004346E-01	7.492712E-02	8.644796E-03	5.913693E-03
-3.106957E-01	-1.879318E-01	2.110291E-01	8.565517E-02	8.646544E-03	5.808885E-03
-3.106957E-01	-1.821755E-01	1.059456E-01	6.599952E-02	8.656854E-03	5.690279E-03
-3.106957E-01	-1.764192E-01	1.372001E-01	7.288035E-02	8.642114E-03	5.565522E-03
-3.106957E-01	-1.706629E-01	8.426444E-02	7.082318E-02	8.652301E-03	5.449667E-03
-3.106957E-01	-1.649067E-01	1.939727E-01	8.404344E-02	8.653842E-03	5.349437E-03
-3.106957E-01	-1.591504E-01	8.038089E-02	5.860531E-02	8.663917E-03	5.236432E-03
-3.106957E-01	-1.533941E-01	1.162002E-01	7.566066E-02	8.648912E-03	5.118326E-03
-3.106957E-01	-1.476378E-01	1.787390E-01	8.816370E-02	8.658864E-03	5.008834E-03
-3.106957E-01	-1.418815E-01	4.144930E-02	6.670135E-02	8.660193E-03	4.914741E-03
-3.106957E-01	-1.361253E-01	1.753006E-01	8.304768E-02	8.661477E-03	4.822178E-03
-3.106957E-01	-1.303690E-01	1.118314E-01	5.880649E-02	8.663011E-03	4.709015E-03
-3.106957E-01	-1.246127E-01	1.564442E-02	6.211125E-02	8.664477E-03	4.598465E-03
-3.106957E-01	-1.188564E-01	1.839208E-01	8.793003E-02	8.665594E-03	4.512326E-03
-3.106957E-01	-1.131002E-01	7.386997E-02	6.632919E-02	8.666665E-03	4.428212E-03
-3.106957E-01	-1.073439E-01	1.024812E-01	6.085991E-02	8.676210E-03	4.334634E-03
-3.106957E-01	-1.015876E-01	8.093999E-02	6.473835E-02	8.660616E-03	4.239347E-03
-3.106957E-01	-9.583132E-02	3.720879E-02	6.247702E-02	8.670037E-03	4.152139E-03
-3.106957E-01	-9.007505E-02	1.318547E-01	7.578789E-02	8.670894E-03	4.079043E-03
-3.106957E-01	-8.431877E-02	3.835779E-02	6.232019E-02	8.671703E-03	4.008782E-03
-3.106957E-01	-7.856249E-02	8.196066E-02	5.567554E-02	8.672646E-03	3.925295E-03
-3.106957E-01	-7.280621E-02	1.585504E-01	8.291117E-02	8.673518E-03	3.846514E-03
-3.106957E-01	-6.704994E-02	1.691664E-01	8.317350E-02	8.674161E-03	3.787381E-03
-3.106957E-01	-6.129366E-02	5.341383E-02	7.113215E-02	8.674755E-03	3.731841E-03
-3.106957E-01	-5.553738E-02	7.163336E-02	6.047865E-02	8.675429E-03	3.667846E-03
-3.106957E-01	-4.978110E-02	7.039580E-02	8.145214E-02	8.676033E-03	3.609593E-03
-3.106957E-01	-4.402483E-02	-2.748762E-02	6.123313E-02	8.676461E-03	3.567750E-03
-3.106957E-01	-3.826855E-02	6.415678E-02	7.056654E-02	8.676840E-03	3.530200E-03
-3.106957E-01	-3.251227E-02	1.739541E-01	8.194220E-02	8.677172E-03	3.497053E-03
-3.106957E-01	-2.675599E-02	1.102101E-01	6.014816E-02	8.677517E-03	3.462233E-03
-3.106957E-01	-2.099972E-02	6.162756E-02	6.595330E-02	8.677792E-03	3.434251E-03
-3.106957E-01	-1.524344E-02	4.748268E-02	6.185613E-02	8.677956E-03	3.417427E-03
-3.106957E-01	-9.487162E-03	2.610734E-02	6.086432E-02	8.678072E-03	3.405477E-03
-3.106957E-01	-3.730885E-03	1.130317E-01	6.263716E-02	8.678147E-03	3.397708E-03
-3.106957E-01	2.025392E-03	5.163986E-02	6.538485E-02	8.678153E-03	3.397154E-03
-3.106957E-01	7.781670E-03	1.964754E-02	7.069122E-02	8.678101E-03	3.402487E-03
-3.106957E-01	1.353795E-02	6.947656E-02	6.993900E-02	8.678001E-03	3.412753E-03
-3.106957E-01	1.929422E-02	1.317548E-01	6.957311E-02	8.677854E-03	3.427895E-03
-3.106957E-01	2.505050E-02	7.963526E-02	5.482979E-02	8.677600E-03	3.453837E-03
-3.106957E-01	3.080678E-02	1.071059E-01	7.373076E-02	8.677276E-03	3.486646E-03
-3.106957E-01	3.656306E-02	1.792884E-01	8.727189E-02	8.676960E-03	3.518240E-03
-3.106957E-01	4.231933E-02	1.320387E-01	7.590186E-02	8.676597E-03	3.554307E-03
-3.106957E-01	4.807561E-02	1.331318E-01	7.752104E-02	8.667737E-03	3.601287E-03
-3.106957E-01	5.383189E-02	4.277874E-02	5.803991E-02	8.683936E-03	3.655882E-03
-3.106957E-01	5.958817E-02	1.031536E-01	6.598260E-02	8.674950E-03	3.713505E-03
-3.106957E-01	6.534444E-02	-1.948337E-02	6.423173E-02	8.674371E-03	3.767812E-03
-3.106957E-01	7.110072E-02	7.173673E-02	6.222176E-02	8.673745E-03	3.825699E-03
-3.106957E-01	7.685700E-02	5.743207E-02	5.572451E-02	8.672894E-03	3.903050E-03
-3.106957E-01	8.261328E-02	1.214499E-01	8.245976E-02	8.671972E-03	3.985187E-03
-3.106957E-01	8.836955E-02	3.609887E-02	6.329036E-02	8.671179E-03	4.054434E-03
-3.106957E-01	9.412583E-02	9.381283E-02	7.150520E-02	8.670339E-03	4.126568E-03
-3.106957E-01	9.988211E-02	1.383979E-01	7.966670E-02	8.660936E-03	4.212783E-03
-3.106957E-01	1.056384E-01	8.058549E-02	5.990609E-02	8.676550E-03	4.306991E-03
-3.106957E-01	1.113947E-01	1.168039E-01	7.553749E-02	8.667023E-03	4.399716E-03
-3.106957E-01	1.171509E-01	7.274033E-02	7.567709E-02	8.665969E-03	4.483035E-03
-3.106957E-01	1.229072E-01	1.879603E-01	8.677466E-02	8.664868E-03	4.568523E-03
-3.106957E-01	1.286635E-01	9.170264E-02	6.100457E-02	8.663423E-03	4.678199E-03
-3.106957E-01	1.344198E-01	1.024900E-01	6.662389E-02	8.661908E-03	4.790653E-03
-3.106957E-01	1.401761E-01	5.482985E-02	7.336293E-02	8.660642E-03	4.882588E-03
-3.106957E-01	1.459323E-01	6.166433E-02	8.186011E-02	8.659329E-03	4.976144E-03
-3.106957E-01	1.516886E-01	6.257000E-02	6.449736E-02	8.649394E-03	5.085116E-03
-3.106957E-01	1.574449E-01	1.017102E-01	6.521870E-02	8.664420E-03	5.202586E-03
-3.106957E-01	1.632012E-01	6.864622E-02	7.208450E-02	8.654363E-03	5.315099E-03
-3.106957E-01	1.689574E-01	-6.224037E-03	6.805318E-02	8.652839E-03	5.414918E-03
-3.106957E-01	1.747137E-01	1.214930E-01	7.488276E-02	8.642669E-03	5.530343E-03
-3.106957E-01	1.804700E-01	1.546304E-01	6.911219E-02	8.657429E-03	5.654696E-03
-3.106957E-01	1.862263E-01	1.177572E-01	7.667461E-02	8.647138E-03	5.772878E-03
-3.106957E-01	1.919825E-01	1.734698E-02	6.264706E-02	8.645404E-03	5.877436E-03
-3.106957E-01	1.977388E-01	1.078019E-01	6.118872E-02	8.635002E-03	5.997784E-03
-3.106957E-01	2.034951E-01	7.508496E-02	5.638980E-02	8.649498E-03	6.127435E-03
-3.106957E-01	2.092514E-01	-3.213867E-02	6.234969E-02	8.638975E-03	6.249917E-03
-3.106957E-01	2.150077E-01	4.336406E-02	6.629465E-02	8.637034E-03	6.358034E-03
-3.106957E-01	2.207639E-01	2.010067E-01	8.789086E-02	8.635047E-03	6.466900E-03
-3.106957E-01	2.265202E-01	6.906156E-02	5.796917E-02	8.632498E-03	6.603841E-03
-3.106957E-01	2.322765E-01	1.072929E-01	8.875820E-02	8.629881E-03	6.741698E-03
-3.106957E-01	2.380328E-01	1.688026E-01	8.291488E-02	8.627736E-03	6.852591E-03
-3.106957E-01	2.437890E-01	7.620305E-02	6.525093E-02	8.625545E-03	6.964006E-03
-3.106957E-01	2.495453E-01	1.390882E-01	6.309859E-02	8.622740E-03	7.104046E-03
-3.106957E-01	2.553016E-01	1.836212E-01	8.232441E-02	8.619870E-03	7.244706E-03
-3.106957E-01	2.610579E-01	2.470563E-01	9.075455E-02	8.617520E-03	7.357794E-03
-3.106957E-01	2.668142E-01	6.534284E-02	7.143691E-02	8.615126E-03	7.471212E-03
-3.106957E-01	2.725704E-01	7.013095E-02	5.698025E-02	8.612069E-03	7.613565E-03
-3.040754E-01	-2.973010E-01	2.901341E-02	5.421580E-02	8.444556E-03	8.171330E-03
-3.040754E-01	-2.915448E-01	9.750720E-02	7.007782E-02	8.447852E-03	8.027061E-03
-3.040754E-01	-2.857885E-01	1.953496E-01	8.683152E-02	8.450436E-03	7.912035E-03
-3.040754E-01	-2.800322E-01	9.137588E-02	6.689999E-02	8.461599E-03	7.781585E-03
-3.040754E-01	-2.742759E-01	7.833415E-03	6.035110E-02	8.448089E-03	7.641398E-03
-3.040754E-01	-2.685196E-01	-4.889960E-03	6.145491E-02	8.459136E-03	7.511847E-03
-3.040754E-01	-2.627634E-01	4.682500E-02	6.197474E-02	8.461524E-03	7.398248E-03
-3.040754E-01	-2.570071E-01	9.733495E-02	6.803957E-02	8.472468E-03	7.269499E-03
-3.040754E-01	-2.512508E-01	9.873013E-02	6.424140E-02	8.458697E-03	7.131738E-03
-3.040754E-01	-2.454945E-01	1.270175E-01	8.027374E-02	8.469526E-03	7.004078E-03
-3.040754E-01	-2.397383E-01	7.791609E-02	7.252034E-02	8.471712E-03	6.892513E-03
-3.040754E-01	-2.339820E-01	2.250441E-02	6.179470E-02	8.473854E-03	6.781394E-03
-3.040754E-01	-2.282257E-01	2.530514E-02	5.740988E-02	8.476464E-03	6.643390E-03
-3.040754E-01	-2.224694E-01	1.690611E-01	7.685031E-02	8.479011E-03	6.506151E-03
-3.040754E-01	-2.167131E-01	-4.421118E-02	6.160607E-02	8.480994E-03	6.397153E-03
-3.040754E-01	-2.109569E-01	1.318634E-01	8.276620E-02	8.482931E-03	6.288823E-03
-3.040754E-01	-2.052006E-01	1.572443E-02	5.123472E-02	8.485288E-03	6.154378E-03
-3.040754E-01	-1.994443E-01	1.787926E-01	8.473500E-02	8.487578E-03	6.021135E-03
-3.040754E-01	-1.936880E-01	1.023054E-02	6.360845E-02	8.489357E-03	5.915421E-03
-3.040754E-01	-1.879318E-01	1.764463E-01	8.085950E-02	8.491089E-03	5.810644E-03
-3.040754E-01	-1.821755E-01	7.350316E-02	5.903579E-02	8.501308E-03	5.692079E-03
-3.040754E-01	-1.764192E-01	9.135456E-02	6.847505E-02	8.486695E-03	5.567357E-03
-3.040754E-01	-1.706629E-01	6.320836E-02	6.639542E-02	8.496792E-03	5.451545E-03
-3.040754E-01	-1.649067E-01	8.375225E-02	7.383827E-02	8.498319E-03	5.351350E-03
-3.040754E-01	-1.591504E-01	1.607433E-01	7.612346E-02	8.508305E-03	5.238390E-03
-3.040754E-01	-1.533941E-01	1.751095E-01	7.229031E-02	8.493430E-03	5.120325E-03
-3.040754E-01	-1.476378E-01	6.695692E-02	7.385027E-02	8.503294E-03	5.010880E-03
-3.040754E-01	-1.418815E-01	2.075634E-02	6.160020E-02	8.504611E-03	4.916826E-03
-3.040754E-01	-1.361253E-01	1.099881E-01	6.650464E-02	8.505883E-03	4.824304E-03
-3.040754E-01	-1.303690E-01	6.391022E-02	5.532231E-02	8.507403E-03	4.711192E-03
-3.040754E-01	-1.246127E-01	9.980307E-02	7.217065E-02	8.508855E-03	4.600695E-03
-3.040754E-01	-1.188564E-01	-4.573834E-03	6.280419E-02	8.509962E-03	4.514599E-03
-3.040754E-01	-1.131002E-01	5.699686E-02	6.729143E-02	8.511023E-03	4.430529E-03
-3.040754E-01	-1.073439E-01	2.362099E-01	8.463199E-02	8.520484E-03	4.337005E-03
-3.040754E-01	-1.015876E-01	4.180226E-02	6.569025E-02	8.505026E-03	4.241764E-03
-3.040754E-01	-9.583132E-02	2.035949E-01	8.908505E-02	8.514364E-03	4.154611E-03
-3.040754E-01	-9.007505E-02	1.757878E-02	6.300815E-02	8.515213E-03	4.081560E-03
-3.040754E-01	-8.431877E-02	4.945780E-02	7.337322E-02	8.516014E-03	4.011343E-03
-3.040754E-01	-7.856249E-02	9.919117E-02	6.426913E-02	8.516948E-03	3.927911E-03
-3.040754E-01	-7.280621E-02	2.931989E-02	6.370850E-02	8.517812E-03	3.849184E-03
-3.040754E-01	-6.704994E-02	1.554480E-01	8.666104E-02	8.518449E-03	3.790093E-03
-3.040754E-01	-6.129366E-02	1.511738E-01	8.394573E-02	8.519038E-03	3.734594E-03
-3.040754E-01	-5.553738E-02	6.771520E-02	5.318725E-02	8.519706E-03	3.670647E-03
-3.040754E-01	-4.978110E-02	4.123915E-02	7.000964E-02	8.520304E-03	3.612439E-03
