# time/counts MeanRelativeChange MeanRelativeChange_exp
240.00000000 120.00000000 0.00468983 0.07657408
360.00000000 240.00000000 0.00325118 0.02683380
480.00000000 360.00000000 0.00154592 0.01270870
600.00000000 480.00000000 0.00091804 0.00659114
720.00000000 600.00000000 0.00094680 0.00669194
840.00000000 720.00000000 0.00043195 0.00568215
960.00000000 840.00000000 0.00024361 0.00317786
1080.00000000 960.00000000 0.00034252 0.00293031
1200.00000000 1080.00000000 0.00013363 0.00210581
1320.00000000 1200.00000000 0.00031502 0.00232952
1440.00000000 1320.00000000 0.00018797 0.00140792
1560.00000000 1440.00000000 0.00019915 0.00185593
1680.00000000 1560.00000000 0.00019774 0.00142847
1800.00000000 1680.00000000 0.00004847 0.00089453
1920.00000000 1800.00000000 0.00006275 0.00073194
2040.00000000 1920.00000000 0.00009014 0.00081352
2160.00000000 2040.00000000 0.00007865 0.00038039
2280.00000000 2160.00000000 0.00004584 0.00067949
2400.00000000 2280.00000000 0.00006830 0.00062499
2520.00000000 2400.00000000 0.00012103 0.00072285
2640.00000000 2520.00000000 0.00009611 0.00060698
2760.00000000 2640.00000000 0.00006268 0.00067681
2880.00000000 2760.00000000 0.00014163 0.00074917
3000.00000000 2880.00000000 0.00005871 0.00043593
3120.00000000 3000.00000000 0.00010596 0.00039386
3240.00000000 3120.00000000 0.00009008 0.00055639
3360.00000000 3240.00000000 0.00006253 0.00045586
3480.00000000 3360.00000000 0.00004109 0.00040225
3600.00000000 3480.00000000 0.00009544 0.00043344
