# time/counts MeanRelativeChange MeanRelativeChange_exp
240.00000000 120.00000000 0.00741863 0.14221524
360.00000000 240.00000000 0.00309491 0.03337986
480.00000000 360.00000000 0.00110645 0.01879240
600.00000000 480.00000000 0.00084549 0.00893508
720.00000000 600.00000000 0.00052776 0.00616345
840.00000000 720.00000000 0.00044045 0.00486333
960.00000000 840.00000000 0.00033774 0.00314858
1080.00000000 960.00000000 0.00053487 0.00424522
1200.00000000 1080.00000000 0.00008685 0.00267922
1320.00000000 1200.00000000 0.00041150 0.00281124
1440.00000000 1320.00000000 0.00022162 0.00184242
1560.00000000 1440.00000000 0.00011860 0.00095256
1680.00000000 1560.00000000 0.00013183 0.00123101
1800.00000000 1680.00000000 0.00017235 0.00134910
1920.00000000 1800.00000000 0.00013507 0.00094398
2040.00000000 1920.00000000 0.00014959 0.00093882
2160.00000000 2040.00000000 0.00004502 0.00069150
2280.00000000 2160.00000000 0.00003307 0.00074674
2400.00000000 2280.00000000 0.00010521 0.00059721
2520.00000000 2400.00000000 0.00009069 0.00062786
2640.00000000 2520.00000000 0.00003816 0.00048984
2760.00000000 2640.00000000 0.00004881 0.00032325
2880.00000000 2760.00000000 0.00003423 0.00035477
3000.00000000 2880.00000000 0.00007402 0.00036024
3120.00000000 3000.00000000 0.00007999 0.00034697
3240.00000000 3120.00000000 0.00001167 0.00030754
3360.00000000 3240.00000000 0.00001912 0.00027904
3480.00000000 3360.00000000 0.00001324 0.00023797
3600.00000000 3480.00000000 0.00003482 0.00039047
