-4.8642535055030073e-05,565454.6426543371,15551.849564795804,
-4.4411737557992456e-05,673467.4955066657,16969.785801868067,
-4.018094006095484e-05,845282.7587429602,19005.91869694061,
-3.595014256391722e-05,1118753.9811810448,21873.371240441786,
-3.17193450668796e-05,1446964.0952540517,24873.82517364436,
-2.7488547569841976e-05,1694259.1717230096,26920.14681818869,
-2.3257750072804358e-05,2081026.6468680492,29832.633238696137,
-1.9026952575766737e-05,2307816.0493169823,31419.948202359163,
-1.479615507872912e-05,2557600.8593861717,33073.65388431824,
-1.05653575816915e-05,2878017.2022975627,35076.91027006202,
-6.3345600846538806e-06,2955549.0636314102,35562.59511147987,
-2.1037625876162614e-06,3053418.858805187,36135.76703609207,
2.127034909421358e-06,2832601.229261141,34811.572802279305,
6.357832406458977e-06,2482499.10067281,32574.35281901024,
1.0588629903496595e-05,2240953.676231702,30954.642972952803,
1.4819427400534215e-05,1960570.9105963642,28947.974711749153,
1.9050224897571834e-05,1637564.7911671416,26470.93374306539,
2.3281022394609455e-05,1320281.2598773222,23766.678866907045,
2.7511819891647072e-05,1092582.898854738,21606.72948508813,
3.174261738868469e-05,756255.3006451917,17980.61388929858,
3.597341488572231e-05,482913.0534903503,14372.157699712849,
4.020421238275993e-05,225335.35343905873,9815.762167303054,
4.4435009879797546e-05,65779.41466587002,2652.4820080259897,
5.289660487387279e-05,14865.805032864153,1260.901125965617,
6.135819986794803e-05,4812.189516041242,717.3588585653355,
6.981979486202326e-05,2245.9579059169128,490.10819578803626,
7.82813898560985e-05,1197.761576311866,226.35566149070794,
9.520457984424898e-05,1112.3228440804057,218.14445720696207,
0.00011212776983239945,727.2894679724884,176.39360569704954,
0.00012905095982054994,256.69091382833165,104.79362674802314,
0.00014597414980870043,213.90438908273333,95.66095093491111,
0.0001628973397968509,499.1167293990927,133.39455695846897,
0.0002052053147672271,178.249439201365,79.7155726010936,
0.0002475132897376033,106.95019823348909,61.74772573998876,
0.0002898212647079795,106.94912881349562,61.74710831006765,
0.0003321292396783557,0.0,35.65042255828991,
0.0003744372146487319,35.64792734477121,35.64792734477121,
0.00041674518961910806,0.0,35.651135540598396,
0.00045905316458948425,0.0,26.737727798008283,
0.0005436691145302366,26.737995161918064,26.737995161918064,
0.000628285064470989,26.739031247574626,26.739031247574626,
0.0007129010144117414,0.0,26.737527278584857,
0.0007975169643524938,0.0,26.73859675026553,
0.0008821329142932461,0.0,26.7388975545909,
0.0009667488642339985,0.0,26.738128845878098,
0.001093672789145127,0.0,26.739465759004954,
0.0012205967140562558,26.738429639675825,26.738429639675825,
0.0013475206389673843,26.737761218204593,26.737761218204593,
0.0014744445638785128,0.0,26.738095424762765,
0.0016013684887896415,26.738563327980483,26.738563327980483,
0.00172829241370077,0.0,21.390182238406624,
0.001939832288552651,0.0,21.39061002493993,
0.002151372163404532,21.39103782858436,21.39103782858436,
0.002362912038256413,42.78293129868186,30.25210084033613,
0.0025744519131082936,0.0,21.390823924623188,
0.0027859917879601744,0.0,21.390396129534455,
0.0029975316628120556,0.0,21.390823924623188,
0.0032090715376639363,0.0,21.39103782858436,
0.0034206114125158176,21.390396129534455,21.390396129534455,
