# I(Q)
#Q (1/A)        I (1/cm)        dI (1/cm)       dQ (1/A)
1.196660E-02	1.179457E+01	2.366117E+00	2.419528E-03
1.241510E-02	1.028298E+01	1.119223E+00	2.462364E-03
1.288042E-02	9.741745E+00	6.782717E-01	2.484888E-03
1.336317E-02	8.780578E+00	4.886405E-01	2.529808E-03
1.386402E-02	9.403768E+00	4.324324E-01	2.578391E-03
1.438364E-02	9.711635E+00	3.596461E-01	2.601900E-03
1.492273E-02	9.536779E+00	3.122079E-01	2.624557E-03
1.548203E-02	9.412275E+00	2.657462E-01	2.655665E-03
1.606229E-02	9.975284E+00	2.455363E-01	2.686148E-03
1.666430E-02	9.871770E+00	2.094399E-01	2.717214E-03
1.728888E-02	9.860685E+00	1.946344E-01	2.738747E-03
1.793686E-02	9.621885E+00	1.738458E-01	2.761387E-03
1.860913E-02	9.774364E+00	1.581224E-01	2.787696E-03
1.930659E-02	9.836429E+00	1.467872E-01	2.831903E-03
2.003019E-02	9.692105E+00	1.346692E-01	2.849944E-03
2.078092E-02	9.866769E+00	1.248190E-01	2.890286E-03
2.155978E-02	9.592655E+00	1.160030E-01	2.894293E-03
2.236784E-02	9.640991E+00	1.057385E-01	2.927347E-03
2.320618E-02	9.610074E+00	9.982279E-02	2.955797E-03
2.407594E-02	9.451759E+00	9.286729E-02	2.974718E-03
2.497830E-02	9.475526E+00	8.821838E-02	2.991786E-03
2.591448E-02	9.437999E+00	8.267359E-02	3.032310E-03
2.688574E-02	9.361799E+00	7.762488E-02	3.039227E-03
2.789341E-02	9.471697E+00	7.420850E-02	3.061026E-03
2.893885E-02	9.410138E+00	7.139606E-02	3.066873E-03
3.002347E-02	9.271348E+00	6.581923E-02	3.094956E-03
3.114874E-02	9.283780E+00	6.376135E-02	3.104839E-03
3.231619E-02	9.115080E+00	6.023290E-02	3.117374E-03
3.352739E-02	9.249649E+00	5.805319E-02	3.121583E-03
3.478398E-02	9.236729E+00	5.586981E-02	3.126902E-03
3.608768E-02	9.229284E+00	5.334348E-02	3.141403E-03
3.744023E-02	9.233238E+00	5.153794E-02	3.149515E-03
3.884348E-02	9.169979E+00	4.901185E-02	3.156741E-03
4.029932E-02	9.216825E+00	4.762263E-02	3.159325E-03
4.180973E-02	9.144591E+00	4.525412E-02	3.168163E-03
4.337674E-02	9.122270E+00	4.368956E-02	3.167006E-03
4.500249E-02	9.125873E+00	4.222892E-02	3.182662E-03
4.668917E-02	9.222504E+00	4.086292E-02	3.180438E-03
4.843907E-02	9.129974E+00	3.882450E-02	3.187361E-03
5.025455E-02	9.077065E+00	3.759492E-02	3.187186E-03
5.213808E-02	9.068464E+00	3.614638E-02	3.184586E-03
5.409220E-02	9.089395E+00	3.479149E-02	3.198346E-03
5.611956E-02	9.088832E+00	3.368098E-02	3.201703E-03
5.822290E-02	9.083271E+00	3.233265E-02	3.205390E-03
6.040508E-02	9.096826E+00	3.143292E-02	3.208166E-03
6.266904E-02	9.061431E+00	3.015503E-02	3.206398E-03
6.501786E-02	9.049670E+00	2.887319E-02	3.210915E-03
6.745471E-02	9.067684E+00	2.761815E-02	3.227171E-03
6.998289E-02	8.987467E+00	2.682282E-02	3.227898E-03
7.260583E-02	9.009551E+00	2.581598E-02	3.232192E-03
7.532707E-02	9.032663E+00	2.492970E-02	3.236666E-03
7.815031E-02	9.015491E+00	2.395964E-02	3.246479E-03
8.107936E-02	8.978460E+00	2.305360E-02	3.253840E-03
8.411819E-02	9.011567E+00	2.228169E-02	3.262115E-03
8.727091E-02	9.028347E+00	2.152410E-02	3.270895E-03
9.054180E-02	9.006894E+00	2.068949E-02	3.278675E-03
9.393528E-02	9.022799E+00	1.998259E-02	3.288764E-03
9.745595E-02	9.008017E+00	1.924237E-02	3.301114E-03
1.011086E-01	8.979685E+00	1.854054E-02	3.313043E-03
1.048981E-01	8.975559E+00	1.789964E-02	3.323554E-03
1.088296E-01	8.963795E+00	1.721360E-02	3.339744E-03
1.129085E-01	8.955610E+00	1.662140E-02	3.348656E-03
1.171403E-01	8.945409E+00	1.600166E-02	3.364004E-03
1.215307E-01	8.974815E+00	1.546793E-02	3.380786E-03
1.260856E-01	8.946164E+00	1.491849E-02	3.404032E-03
1.308113E-01	9.001666E+00	1.446088E-02	3.429066E-03
1.357141E-01	9.019069E+00	1.401216E-02	3.466597E-03
1.408006E-01	9.034579E+00	1.361091E-02	3.498091E-03
1.460777E-01	9.050086E+00	1.324240E-02	3.540600E-03
1.515527E-01	9.057840E+00	1.288568E-02	3.590970E-03
1.572328E-01	9.100358E+00	1.263072E-02	3.650519E-03
1.631259E-01	9.120935E+00	1.238840E-02	3.712435E-03
1.692398E-01	9.139580E+00	1.216628E-02	3.793634E-03
1.755829E-01	9.147660E+00	1.200046E-02	3.885064E-03
1.821636E-01	9.146009E+00	1.189324E-02	3.987130E-03
1.889911E-01	9.162943E+00	1.176854E-02	4.096552E-03
1.960744E-01	9.102230E+00	1.167378E-02	4.225014E-03
2.034232E-01	9.063388E+00	1.156489E-02	4.368407E-03
2.110475E-01	9.006285E+00	1.149081E-02	4.526744E-03
2.189575E-01	8.900864E+00	1.142196E-02	4.693690E-03
2.271639E-01	8.768108E+00	1.135997E-02	4.863765E-03
2.356780E-01	8.606271E+00	1.132208E-02	5.044901E-03
2.445111E-01	8.421509E+00	1.130321E-02	5.228136E-03
2.536753E-01	8.249463E+00	1.139842E-02	5.414022E-03
2.631830E-01	8.061120E+00	1.152834E-02	5.603321E-03
2.730470E-01	7.907951E+00	1.170718E-02	5.800277E-03
